id	orgName	QID	dvp_id
dvp_083_org_49	United States Navy	Q11220	
dvp_083_org_50	Dartmouth College	Q49116	
dvp_083_org_51	Officer Candidate School	Q14319576	
dvp_083_org_52	Dartmouth College	Q49116	
dvp_083_org_53	Officer Candidate School	Q14319576	
dvp_083_org_54	Officer Candidate School	Q14319576	
dvp_083_org_55	United States Navy	Q11220	
dvp_083_org_56	Officer Candidate School	Q14319576	
dvp_083_org_57	Officer Candidate School	Q14319576	
dvp_083_org_58	Officer Candidate School	Q14319576	
dvp_083_org_59	San Diego State University	Q913861	
dvp_083_org_60	San Diego State University	Q913861	
dvp_083_org_61	United States Navy	Q11220	
dvp_083_org_62	San Diego State University	Q913861	
dvp_083_org_63	USS Morton	Q7871979	
dvp_083_org_64	United States Navy	Q11220	
dvp_083_org_65	United States Navy	Q11220	
dvp_083_org_66	United States Navy	Q11220	
dvp_083_org_67	United States Navy	Q11220	
dvp_083_org_68	United States Navy	Q11220	
dvp_083_org_69	USS Constellation	Q1369039	
dvp_083_org_70	San Diego Union	Q105904494	
dvp_083_org_71	San Diego Union	Q105904494	
dvp_083_org_72	USS Columbus	Q747139	
dvp_083_org_73	USNS Kawishiwi	Q16982504	
dvp_083_org_74	San Diego Union	Q105904494	
dvp_083_org_75	United States Navy	Q11220	
dvp_083_org_76	United States Navy	Q11220	
dvp_083_org_77	Japan Maritime Self-Defense Force	Q731647	
dvp_083_org_78	Soviet Union	Q15180	
dvp_083_org_79	People's Republic of China	Q148	
dvp_083_org_80	USS Morton	Q7871979	
dvp_083_org_81	USS Richard S. Edwards	Q667048	
dvp_083_org_82	USS Richard S. Edwards	Q667048	
dvp_083_org_83	USS Richard S. Edwards	Q667048	
dvp_083_org_84	North Vietnam	Q172640	
dvp_083_org_85	Commander in Chief Pacific Fleet Headquarters	Q5152212	
dvp_083_org_86	Commander, Naval Air Forces	Q5152157	
dvp_083_org_87	United States Navy	Q11220	
dvp_083_org_88	White House	Q35525	
dvp_083_org_89	United States of America	Q30	
dvp_083_org_90	United States Navy	Q11220	
dvp_083_org_91	CIC [Combat Information Center]		
dvp_083_org_92	USS Richard S. Edwards	Q667048	
dvp_083_org_93	USS Richard S. Edwards	Q667048	
dvp_083_org_94	USS Morton	Q7871979	
dvp_083_org_95	USS Turner Joy	Q2471437	
dvp_083_org_96	USS Turner Joy	Q2471437	
dvp_083_org_97	USS Richard S. Edwards	Q667048	
dvp_083_org_98	White House	Q35525	
dvp_083_org_99	USS Maddox	Q1760548	
dvp_083_org_100	USS Turner Joy	Q2471437	
dvp_083_org_101	combat information center		
dvp_083_org_102	United States Navy	Q11220	
dvp_083_org_103	Corps		
dvp_083_org_104	3rd Corps	Q4636735	
dvp_083_org_105	Red Guards	Q821788	
dvp_083_org_106	People's Republic of China	Q148	
dvp_083_org_107	United States Navy	Q11220	
dvp_083_org_108	USS Constellation	Q1369039	
dvp_083_org_109	USS Ranger	Q733230	
dvp_083_org_110	National Guard of the United States	Q928670	
dvp_083_org_111	United States Marine Corps	Q11218	
dvp_083_org_112	Eleventh Naval District	Q108815225	
dvp_083_org_113	United States Marine Corps	Q11218	
dvp_083_org_114	United States Air Force	Q11223	
dvp_083_org_115	United States Navy	Q11220	
dvp_083_org_116	United States Navy	Q11220	
dvp_083_org_117	University of Wisconsin Law School	Q152303	
dvp_083_org_118	United States Navy	Q11220	
dvp_083_org_119	United States Navy	Q11220	
dvp_083_org_120	Bureau of Naval Personnel	Q4998400	
dvp_083_org_121	United States Navy	Q11220	
dvp_083_org_122	University of Michigan	Q230492	
dvp_083_org_123	Yale University	Q49112	
dvp_083_org_124	Patrol and Reconnaissance Wing 1	Q54933186	
dvp_083_org_125	People's Republic of China	Q148	
dvp_083_org_126	Taiwan	Q865	
dvp_083_org_127	Kuomintang	Q31113	
dvp_083_org_128	Kuomintang	Q31113	
dvp_083_org_129	Communist Party of China	Q17427	
dvp_083_org_130	United States Army	Q9212	
dvp_083_org_131	United States Marine Corps	Q11218	
dvp_083_org_132	National Front for the Liberation of South Vietnam	Q174423	
dvp_083_org_133	National Front for the Liberation of South Vietnam	Q174423	
dvp_083_org_134	North Vietnam	Q172640	
dvp_083_org_135	3rd Corps	Q4636735	
dvp_083_org_136	North Vietnam	Q172640	
dvp_083_org_137	United States Navy	Q11220	
dvp_083_org_138	Officer Candidate School	Q14319576	
dvp_083_org_139	Williams College	Q49166	
dvp_083_org_140	Dartmouth College	Q49116	
dvp_083_org_141	Williams College	Q49166	
dvp_083_org_142	Williams College	Q49166	
dvp_083_org_143	Williams College	Q49166	
dvp_083_org_144	United States Army Reserve	Q2036662	
dvp_083_org_145	United States Army Reserve	Q2036662	
dvp_083_org_146	University of Wisconsin–Madison	Q838330	
dvp_083_org_147	University of California, Berkeley	Q168756	
dvp_083_org_148	North Vietnam	Q172640	
dvp_083_org_149	United States of America	Q30	
dvp_083_org_150	South Vietnam	Q180573	
