id	persName	QID	dvp_id
dvp_074_person_140	Terry McAuliffe	Q3518911	
dvp_074_person_141	Alejandro Mayorkas	Q4714600	
dvp_074_person_142	Alejandro Mayorkas	Q4714600	
dvp_074_person_143	Christa McAuliffe	Q229674	
dvp_074_person_144	Janet Napolitano	Q229032	
dvp_074_person_145	Alejandro Mayorkas	Q4714600	
dvp_074_person_146	Alejandro Mayorkas	Q4714600	
dvp_074_person_147	Harry Reid	Q314459	
dvp_074_person_148	Jeh Johnson	Q6176439	
dvp_074_person_149	Lyndon B. Johnson	Q9640	
dvp_074_person_150	Alejandro Mayorkas	Q4714600	
dvp_074_person_151	Christa McAuliffe	Q229674	
dvp_074_person_152	Christa McAuliffe	Q229674	
dvp_074_person_153	Jeh Johnson	Q6176439	
dvp_074_person_154	Jeh Johnson	Q6176439	
dvp_074_person_155	Jane Holl Lute	Q6152386	
dvp_074_person_156	Bill Clinton	Q1124	
dvp_074_person_157	Thomas Eric Duncan	Q18249266	
dvp_074_person_158	Lyndon B. Johnson	Q9640	
dvp_074_person_159	George W. Bush	Q207	
dvp_074_person_160	Lyndon B. Johnson	Q9640	
dvp_074_person_161	George W. Bush	Q207	
