id	name	QID	dvp_id	start time	end time	point in time
dvp_094_event_57	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
dvp_094_event_58	Watts riots	Q377682		1965-08-11T00:00:00Z	1965-08-16T00:00:00Z	
dvp_094_event_59	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_60	Reagan fired the air traffic controllers’ union		dvp_0997			1981-08-04T20:00:00Z
dvp_094_event_61	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_62	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_63	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_64	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_65	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_66	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_094_event_67	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
