id	name	QID	dvp_id	start time	end time	point in time
dvp_027_event_28	Bombing of Dresden in World War II	Q152142		1945-02-13T00:00:00Z	1945-02-15T00:00:00Z	
dvp_027_event_29	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_30	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_31	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_32	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_33	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_34	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_35	Balkan Wars	Q165725		1912-10-08T00:00:00Z	1913-07-18T00:00:00Z	
dvp_027_event_36	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_37	American Revolutionary War	Q40949		1775-04-19T00:00:00Z	1783-09-03T00:00:00Z	
dvp_027_event_38	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_39	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_40	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_41	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_42	World War I	Q361		1914-07-28T00:00:00Z	1918-11-11T00:00:00Z	
dvp_027_event_43	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_44	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_45	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_46	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_47	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_48	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_027_event_49	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_50	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_51	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_52	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_53	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_027_event_54	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_55	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_56	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_57	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_027_event_58	September 11 attacks	Q10806				2001-09-11T00:00:00Z
dvp_027_event_59	September 11 attacks	Q10806				2001-09-11T00:00:00Z
