id	name	QID	dvp_id	start time	end time	point in time
dvp_035_event_31	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_32	American Civil War	Q8676		1861-04-11T00:00:00Z	1865-05-10T00:00:00Z	
dvp_035_event_33	American Revolutionary War	Q40949		1775-04-19T00:00:00Z	1783-09-03T00:00:00Z	
dvp_035_event_34	Dow Chemical riot					
dvp_035_event_35	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_36	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_37	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	
dvp_035_event_38	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_39	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_40	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_035_event_41	Pentagon Papers	Q9724				
dvp_035_event_42	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_43	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_44	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_035_event_45	Dow Chemical riot					
dvp_035_event_46	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_47	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_48	2003 invasion of Iraq	Q107802		2003-03-20T00:00:00Z	2003-05-01T00:00:00Z	
dvp_035_event_49	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_50	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_51	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_52	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_035_event_53	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_54	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_55	Cold War	Q8683		1945-01-01T00:00:00Z	1991-12-25T00:00:00Z	
dvp_035_event_56	Gulf of Tonkin Resolution	Q240352				1964-08-07T00:00:00Z
dvp_035_event_57	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_58	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_59	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_60	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_61	Kent State shootings	Q482635		1970-05-04T00:00:00Z	1970-05-04T00:00:00Z	
dvp_035_event_62	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_035_event_63	Pentagon Papers	Q9724				
dvp_035_event_64	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_65	Dow Chemical riot					
dvp_035_event_66	Watergate scandal	Q42761				1972-06-17T00:00:00Z
dvp_035_event_67	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_68	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_69	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_035_event_70	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
dvp_035_event_71	September 11 attacks	Q10806				2001-09-11T00:00:00Z
dvp_035_event_72	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_035_event_73	2003 invasion of Iraq	Q107802		2003-03-20T00:00:00Z	2003-05-01T00:00:00Z	
dvp_035_event_74	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_75	War in Afghanistan	Q182865		2001-10-07T00:00:00Z	2021-08-30T00:00:00Z	
dvp_035_event_76	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_77	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_78	September 11 attacks	Q10806				2001-09-11T00:00:00Z
dvp_035_event_79	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_80	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_035_event_81	Iraq War	Q545449		2003-03-20T00:00:00Z	2011-12-15T00:00:00Z	
dvp_035_event_82	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_83	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_84	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_035_event_85	Homecoming					
dvp_035_event_86	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
