id	name	QID	dvp_id	start time	end time	point in time
dvp_060_event_27	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_28	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_29	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_30	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_31	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_32	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_33	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_34	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_35	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_36	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_37	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_38	Armed Forces Day	Q1216727				1968-05-15T00:00:00Z
dvp_060_event_39	Armed Forces Day	Q1216727				1968-05-15T00:00:00Z
dvp_060_event_40	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_41	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
dvp_060_event_42	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_43	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_44	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_45	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_46	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_47	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_48	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_49	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_50	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_51	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_52	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_53	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_54	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_55	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_56	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_57	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
dvp_060_event_58	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_59	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_60	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_61	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_62	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
dvp_060_event_63	Parkhurst Hall Takeover	Q101424872				1969-05-06T00:00:00Z
